/data/2016-08-11/JD-2016-08-11.mpp,23.07,24.0,69377,4.031209362808841
/data/2016-09-28/JD-2016-09-28.mpp,26.01,26.87,49956,3.3064206074586675
/data/2016-09-14/JD-2016-09-14.mpp,25.71,26.69,75496,3.811746402178142
/data/2016-06-27/JD-2016-06-27.mpp,19.909,20.65,57793,3.7219348033552646
/data/2016-05-27/JD-2016-05-27.mpp,23.18,24.28,75323,4.7454702329594545
/data/2016-07-06/JD-2016-07-06.mpp,20.035,20.67,58636,3.1694534564512185
/data/2016-06-17/JD-2016-06-17.mpp,19.85,20.65,59018,4.030226700251874
/data/2016-07-21/JD-2016-07-21.mpp,21.94,22.879,51305,4.279854147675478
/data/2016-08-08/JD-2016-08-08.mpp,21.55,22.37,48559,3.805104408352669
/data/2016-07-19/JD-2016-07-19.mpp,21.85,22.6,53921,3.4324942791762014
/data/2016-09-22/JD-2016-09-22.mpp,25.5,26.4,79506,3.529411764705877
/data/2016-09-06/JD-2016-09-06.mpp,25.68,27.0,87294,5.140186915887852
/data/2016-07-18/JD-2016-07-18.mpp,21.39,22.35,40800,4.488078541374478
/data/2016-06-14/JD-2016-06-14.mpp,20.38,21.15,68385,3.778213935230616
/data/2016-06-24/JD-2016-06-24.mpp,20.25,21.25,84749,4.938271604938271
/data/2016-06-28/JD-2016-06-28.mpp,20.175,20.99,62672,4.039653035935553
/data/2016-08-19/JD-2016-08-19.mpp,25.7,26.88,72543,4.591439688715952
/data/2016-06-10/JD-2016-06-10.mpp,20.885,21.53,63272,3.0883409145319582
/data/2016-07-05/JD-2016-07-05.mpp,20.4,21.3,55870,4.411764705882364
/data/2016-08-05/JD-2016-08-05.mpp,21.29,22.1725,42153,4.1451385627054975
/data/2016-06-02/JD-2016-06-02.mpp,23.445,24.22,61351,3.3056088718276753
/data/2016-05-20/JD-2016-05-20.mpp,23.09,23.91,56885,3.5513209181463847
/data/2016-08-12/JD-2016-08-12.mpp,22.93,24.89,111918,8.547754034016576
/data/2016-10-04/JD-2016-10-04.mpp,26.125,29.235,142886,11.904306220095693
/data/2016-06-15/JD-2016-06-15.mpp,19.91,21.12,86999,6.077348066298346
/data/2016-06-03/JD-2016-06-03.mpp,22.85,23.93,63937,4.726477024070014
/data/2016-06-08/JD-2016-06-08.mpp,21.2,22.4,123187,5.660377358490563
/data/2016-08-10/JD-2016-08-10.mpp,23.26,24.75,137646,6.405846947549435
/data/2016-10-06/JD-2016-10-06.mpp,26.96,28.67,71779,6.342729970326412
/data/2016-07-11/JD-2016-07-11.mpp,20.8,22.01,64755,5.817307692307696
/data/2016-07-13/JD-2016-07-13.mpp,21.5013,22.38,49807,4.086729639603179
/data/2016-06-07/JD-2016-06-07.mpp,21.71,23.58,147013,8.613542146476266
/data/2016-10-11/JD-2016-10-11.mpp,26.58,27.405,38167,3.1038374717833066
/data/2016-10-13/JD-2016-10-13.mpp,25.53,26.31,62341,3.055229142185654
/data/2016-08-04/JD-2016-08-04.mpp,21.22,21.87,40075,3.063147973609812
