/data/2016-10-10/TWTR-2016-10-10.mpp,17.16,18.24,84399,6.2937062937062835
/data/2016-08-11/TWTR-2016-08-11.mpp,19.03,19.83,81781,4.203888596952165
/data/2016-07-29/TWTR-2016-07-29.mpp,16.24,16.74,77495,3.078817733990148
/data/2016-09-28/TWTR-2016-09-28.mpp,22.44,23.65,120254,5.392156862745086
/data/2016-10-17/TWTR-2016-10-17.mpp,16.3846,16.99,72166,3.6949330468854873
/data/2016-09-14/TWTR-2016-09-14.mpp,17.85,18.39,49204,3.0252100840336085
/data/2016-07-22/TWTR-2016-07-22.mpp,17.76,18.3893,58537,3.543355855855839
/data/2016-08-08/TWTR-2016-08-08.mpp,17.935,18.48,45803,3.038751045441883
/data/2016-08-18/TWTR-2016-08-18.mpp,14.3251,19.69,115523,37.45104746214686
/data/2016-09-26/TWTR-2016-09-26.mpp,21.6,23.57,291163,9.120370370370365
/data/2016-07-28/TWTR-2016-07-28.mpp,15.77,17.0,176765,7.799619530754601
/data/2016-07-25/TWTR-2016-07-25.mpp,17.7567,18.75,62317,5.593944820828202
/data/2016-05-27/TWTR-2016-05-27.mpp,14.23,15.11,81624,6.184118060435692
/data/2016-10-03/TWTR-2016-10-03.mpp,23.45,24.25,214192,3.4115138592750567
/data/2016-07-19/TWTR-2016-07-19.mpp,18.27,18.895,71787,3.4209085933223866
/data/2016-09-06/TWTR-2016-09-06.mpp,19.4775,20.14,71328,3.4013605442176944
/data/2016-08-09/TWTR-2016-08-09.mpp,17.971,18.79,57240,4.5573423849535315
/data/2016-07-06/TWTR-2016-07-06.mpp,16.81,17.34,49156,3.1528851873884665
/data/2016-10-12/TWTR-2016-10-12.mpp,17.81,18.51,59439,3.9303761931499324
/data/2016-06-10/TWTR-2016-06-10.mpp,14.0,14.45,62443,3.214285714285709
/data/2016-06-27/TWTR-2016-06-27.mpp,15.46,16.4,81197,6.080206985769713
/data/2016-07-08/TWTR-2016-07-08.mpp,17.47,18.1649,73145,3.9776760160274787
/data/2016-09-27/TWTR-2016-09-27.mpp,22.9,23.98,176518,4.716157205240183
/data/2016-07-18/TWTR-2016-07-18.mpp,18.05,18.75,80037,3.8781163434903
/data/2016-06-28/TWTR-2016-06-28.mpp,16.15,16.64,60502,3.0340557275541924
/data/2016-08-12/TWTR-2016-08-12.mpp,19.01,19.87,82798,4.523934771173063
/data/2016-06-14/TWTR-2016-06-14.mpp,14.8,15.42,110085,4.189189189189184
/data/2016-06-24/TWTR-2016-06-24.mpp,16.15,16.9,89130,4.643962848297214
/data/2016-09-19/TWTR-2016-09-19.mpp,18.28,19.4,66467,6.1269146608314955
/data/2016-08-04/TWTR-2016-08-04.mpp,17.36,18.31,92219,5.472350230414743
/data/2016-08-24/TWTR-2016-08-24.mpp,18.2,18.97,52738,4.230769230769229
/data/2016-07-05/TWTR-2016-07-05.mpp,16.76,17.28,49348,3.1026252983293525
/data/2016-09-07/TWTR-2016-09-07.mpp,19.79,20.65,152518,4.34562910560889
/data/2016-08-31/TWTR-2016-08-31.mpp,18.38,19.6,104140,6.637649619151265
/data/2016-06-23/TWTR-2016-06-23.mpp,16.28,17.07,72598,4.852579852579847
/data/2016-06-15/TWTR-2016-06-15.mpp,15.57,16.4428,144012,5.605651894669223
/data/2016-07-01/TWTR-2016-07-01.mpp,16.84,17.5,61615,3.919239904988124
/data/2016-08-02/TWTR-2016-08-02.mpp,16.2,16.7,55893,3.08641975308642
/data/2016-06-03/TWTR-2016-06-03.mpp,14.96,15.58,41029,4.144385026737963
/data/2016-09-16/TWTR-2016-09-16.mpp,18.3,19.25,92937,5.191256830601089
/data/2016-09-21/TWTR-2016-09-21.mpp,15.9724,18.51,41784,15.887405774961817
/data/2016-08-10/TWTR-2016-08-10.mpp,18.56,19.57,82243,5.441810344827595
/data/2016-10-11/TWTR-2016-10-11.mpp,17.65,20.46,119539,15.920679886685566
/data/2016-06-07/TWTR-2016-06-07.mpp,14.91,15.37,47273,3.0851777330650507
/data/2016-07-13/TWTR-2016-07-13.mpp,17.5,18.32,52948,4.685714285714288
/data/2016-10-06/TWTR-2016-10-06.mpp,19.5957,21.01,246331,7.217399735656295
/data/2016-08-03/TWTR-2016-08-03.mpp,16.26,17.88,163616,9.963099630996293
/data/2016-09-13/TWTR-2016-09-13.mpp,17.52,18.15,50405,3.5958904109588983
/data/2016-09-02/TWTR-2016-09-02.mpp,19.35,20.0,54114,3.3591731266149796
/data/2016-06-13/TWTR-2016-06-13.mpp,13.96,15.3,127247,9.59885386819484
/data/2016-09-09/TWTR-2016-09-09.mpp,17.92,18.82,93078,5.022321428571421
/data/2016-09-01/TWTR-2016-09-01.mpp,19.27,20.14,117916,4.514789828749357
/data/2016-09-08/TWTR-2016-09-08.mpp,18.59,19.31,117729,3.873050026896175
